No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
0	Fiſchereianſtalten	O	O	-	0	1049	1197	1394	1415	-
0	zu	O	O	-	0	1208	1226	1400	1416	-
0	unterſtuͤten	O	O	-	0	1234	1338	1397	1417	-
0	,	O	O	-	0	1234	1338	1397	1417	-
0	find	O	O	-	0	1349	1382	1397	1416	-
0	wir	O	O	-	0	1393	1421	1397	1414	-
0	gern	O	O	-	0	1432	1469	1402	1419	-
0	bereit	O	O	-	0	1477	1524	1399	1415	-
0	nan	O	O	-	0	930	969	1413	1431	-
0	Uber	O	O	-	0	930	969	1413	1431	-
0	den	O	O	-	0	980	1009	1415	1432	-
0	Stand	O	O	-	0	1020	1075	1415	1432	-
0	des	O	O	-	0	1087	1105	1416	1432	-
0	laͤndlichen	O	O	-	0	1106	1213	1415	1433	-
0	Fortbildungkichulweſent	O	O	-	0	1221	1439	1415	1440	-
0	im	O	O	-	0	1446	1467	1418	1435	-
0	Jahr	O	O	-	0	1477	1521	1418	1438	-
0	1205	O	O	-	0	931	969	1436	1451	-
0	wird	O	O	-	0	981	1019	1435	1452	-
0	dem	O	O	-	0	1031	1064	1437	1452	-
0	Hauſe	O	O	-	0	1081	1134	1436	1455	-
0	Mitte	O	O	-	0	1151	1201	1437	1454	-
0	Zebrnar	O	O	-	0	1218	1286	1437	1456	-
0	eine	O	O	-	0	1303	1337	1442	1454	-
0	Denkichrift	O	O	-	0	1353	1447	1438	1457	-
0	zugeben	O	O	-	0	1457	1523	1441	1459	-
0	nan	O	O	-	0	930	958	1455	1475	-
0	Jm	O	O	-	0	930	958	1455	1475	-
0	Bezirk	O	O	-	0	969	1025	1455	1476	-
0	Kaſſel	B-LOC	O	Q2865|Q7928|Q7890|Q1229898	0	1034	1086	1456	1475	0.6,0.22,0.2,0.19
0	find	O	O	-	0	1096	1129	1457	1475	-
0	von	O	O	-	0	1139	1171	1460	1474	-
0	87	O	O	-	0	1181	1201	1458	1474	-
0	derartiger	O	O	-	0	1213	1297	1458	1478	-
0	47	O	O	-	0	1306	1326	1460	1475	-
0	obligatoriſch	O	O	-	0	1340	1447	1459	1479	-
0	gemach	O	O	-	0	1463	1521	1460	1479	-
0	worden	O	O	-	0	929	996	1477	1497	-
0	,	O	O	-	0	929	996	1477	1497	-
0	im	O	O	-	0	1008	1028	1477	1493	-
0	Bezirk	O	O	-	0	1040	1094	1477	1497	-
0	Wiesbaden	B-LOC	O	Q1721|Q314243|Q480143|Q2540309|Q316514|Q1008726	0	1105	1200	1477	1495	0.71,0.18,0.13,0.12,0.1,0.1
0	aber	O	O	-	0	1212	1248	1479	1495	-
0	ren	O	O	-	0	1258	1290	1482	1496	-
0	131	O	O	-	0	1302	1329	1479	1496	-
0	nur	O	O	-	0	1341	1372	1484	1496	-
0	73	O	O	-	0	1381	1407	1481	1496	-
0	.	O	O	-	0	1381	1407	1481	1496	-
0	nan	O	O	-	0	1428	1455	1480	1497	-
0	Wir	O	O	-	0	1428	1455	1480	1497	-
0	ſodten	O	O	-	0	1456	1528	1481	1499	-
0	nicht	O	O	-	0	928	968	1497	1515	-
0	die	O	O	-	0	978	1003	1497	1514	-
0	laͤndlichen	O	O	-	0	1016	1100	1497	1516	-
0	Fortbildungsſchulen	O	O	-	0	1111	1283	1497	1519	-
0	zu	O	O	-	0	1300	1318	1504	1519	-
0	Landwiriſchattsichulen	O	O	-	0	1336	1528	1499	1519	-
0	machen	O	O	-	0	929	994	1517	1536	-
0	.	O	O	-	0	929	994	1517	1536	-
0	nan	O	O	-	0	1015	1062	1518	1538	-
0	Diefe	O	O	-	0	1015	1062	1518	1538	-
0	Rortbildungéſchulen	O	O	-	0	1077	1190	1517	1540	-
0	ſellen	O	O	-	0	1265	1312	1519	1538	-
0	nur	O	O	-	0	1328	1358	1525	1538	-
0	den	O	O	-	0	1374	1403	1521	1537	-
0	Genñchtskreit	O	O	-	0	1419	1528	1521	1541	-
0	ibrer	O	O	-	0	929	969	1538	1554	-
0	Schuͤler	O	O	-	0	990	1058	1538	1559	-
0	erweitern	O	O	-	0	1078	1158	1539	1556	-
0	inbezug	O	O	-	0	1180	1243	1540	1561	-
0	auf	O	O	-	0	1264	1292	1540	1559	-
0	das	O	O	-	0	1312	1347	1541	1561	-
0	,	O	O	-	0	1312	1347	1541	1561	-
0	was	O	O	-	0	1368	1403	1543	1558	-
0	ſie	O	O	-	0	1424	1444	1541	1559	-
0	in	O	O	-	0	1464	1481	1542	1559	-
0	der	O	O	-	0	1502	1528	1543	1559	-
0	Schule	O	O	-	0	930	988	1558	1575	-
0	gelernt	O	O	-	0	1009	1069	1559	1578	-
0	baben	O	O	-	0	1089	1144	1560	1576	-
0	.	O	O	-	0	1089	1144	1560	1576	-
0	nan	O	O	-	0	1175	1208	1560	1578	-
0	Die	O	O	-	0	1175	1208	1560	1578	-
0	Einrichtung	O	O	-	0	1216	1330	1559	1581	-
0	der	O	O	-	0	1357	1383	1562	1579	-
0	Wanderlebrer	O	O	-	0	1408	1528	1562	1580	-
0	ſchafft	O	O	-	0	928	978	1579	1599	-
0	keinen	O	O	-	0	995	1047	1579	1597	-
0	dauernden	O	O	-	0	1065	1154	1581	1597	-
0	Nutzen	O	O	-	0	1171	1234	1581	1601	-
0	.	O	O	-	0	1171	1234	1581	1601	-
0	nan	O	O	-	0	1261	1298	1581	1599	-
0	Wir	O	O	-	0	1261	1298	1581	1599	-
0	muüſſen	O	O	-	0	1315	1372	1582	1601	-
0	aber	O	O	-	0	1391	1427	1583	1600	-
0	ror	O	O	-	0	1443	1472	1587	1600	-
0	allem	O	O	-	0	1482	1527	1584	1600	-
0	daran	O	O	-	0	928	977	1601	1616	-
0	feſthalten	O	O	-	0	994	1081	1600	1621	-
0	,	O	O	-	0	994	1081	1600	1621	-
0	daß	O	O	-	0	1099	1129	1600	1621	-
0	die	O	O	-	0	1146	1171	1601	1618	-
0	Traͤger	O	O	-	0	1187	1247	1601	1622	-
0	des	O	O	-	0	1257	1284	1603	1619	-
0	landwirtfchaftlichen	O	O	-	0	1296	1462	1602	1623	-
0	Unter⸗	O	O	-	0	1473	1527	1604	1621	-
0	richtsweſent	O	O	-	0	1473	1527	1604	1621	-
0	die	O	O	-	0	1042	1078	1621	1638	-
0	Landwirtſchaftskammern	O	O	-	0	1088	1299	1621	1641	-
0	find	O	O	-	0	1315	1352	1623	1643	-
0	.	O	O	-	0	1315	1352	1623	1643	-
0	nan	O	O	-	0	1377	1390	1624	1643	-
0	Jn	O	O	-	0	1377	1390	1624	1643	-
0	der	O	O	-	0	1392	1439	1625	1641	-
0	Richtung	O	O	-	0	1449	1526	1624	1645	-
0	muß	O	O	-	0	927	965	1640	1660	-
0	namentůch	O	O	-	0	975	1066	1632	1661	-
0	in	O	O	-	0	1078	1094	1642	1658	-
0	Oſtpreußen	B-LOC	O	Q103801	0	1105	1203	1642	1662	0.81
0	Wandel	O	O	-	0	1213	1281	1643	1660	-
0	geſchafft	O	O	-	0	1293	1362	1644	1663	-
0	werden	O	O	-	0	1372	1438	1646	1661	-
0	.	O	O	-	0	1372	1438	1646	1661	-
0	nan	O	O	-	0	1459	1493	1644	1662	-
0	Mit	O	O	-	0	1459	1493	1644	1662	-
0	der	O	O	-	0	1502	1527	1646	1662	-
0	Einrichtung	O	O	-	0	927	1030	1661	1682	-
0	von	O	O	-	0	1047	1078	1665	1678	-
0	Winterſchulen	O	O	-	0	1092	1213	1662	1682	-
0	ſell	O	O	-	0	1225	1252	1664	1683	-
0	man	O	O	-	0	1263	1300	1668	1680	-
0	ſebr	O	O	-	0	1310	1344	1664	1684	-
0	verſichtig	O	O	-	0	1354	1433	1665	1685	-
0	vorgeben	O	O	-	0	1443	1525	1666	1686	-
0	,	O	O	-	0	1443	1525	1666	1686	-
0	man	O	O	-	0	928	964	1685	1698	-
0	foll	O	O	-	0	974	1002	1682	1701	-
0	ſie	O	O	-	0	1012	1033	1682	1701	-
0	nur	O	O	-	0	1043	1074	1687	1699	-
0	dann	O	O	-	0	1084	1126	1684	1700	-
0	einrichten	O	O	-	0	1137	1223	1683	1703	-
0	,	O	O	-	0	1137	1223	1683	1703	-
0	wenn	O	O	-	0	1240	1285	1687	1701	-
0	man	O	O	-	0	1303	1340	1688	1701	-
0	Lebrer	O	O	-	0	1357	1413	1684	1702	-
0	für	O	O	-	0	1425	1454	1685	1704	-
0	ſie	O	O	-	0	1465	1484	1685	1705	-
0	ban	O	O	-	0	1494	1526	1687	1703	-
0	.	O	O	-	0	1494	1526	1687	1703	-
0	nan	O	O	-	0	928	974	1701	1719	-
0	Mein	O	O	-	0	928	974	1701	1719	-
0	Herzenswunſch	O	O	-	0	986	1114	1703	1723	-
0	iſt	O	O	-	0	1133	1155	1703	1722	-
0	.	O	O	-	0	1133	1155	1703	1722	-
0	daß	O	O	-	0	1173	1209	1704	1724	-
0	,	O	O	-	0	1173	1209	1704	1724	-
0	wenn	O	O	-	0	1227	1272	1707	1721	-
0	ich	O	O	-	0	1290	1310	1704	1723	-
0	aus	O	O	-	0	1321	1352	1706	1722	-
0	dem	O	O	-	0	1363	1397	1706	1721	-
0	Leben	O	O	-	0	1407	1456	1705	1722	-
0	ſcheide	O	O	-	0	1468	1527	1706	1726	-
0	.	O	O	-	0	1468	1527	1706	1726	-
0	die	O	O	-	0	928	952	1723	1739	-
0	Landwirtichaft	O	O	-	0	962	1087	1723	1744	-
0	endlich	O	O	-	0	1103	1161	1724	1744	-
0	ein	O	O	-	0	1173	1200	1724	1741	-
0	profrerierendes	O	O	-	0	1210	1343	1725	1745	-
0	Gewerbe	O	O	-	0	1354	1430	1726	1743	-
0	iſt	O	O	-	0	1441	1463	1726	1746	-
0	.	O	O	-	0	1441	1463	1726	1746	-
0	nan	O	O	-	0	1483	1526	1728	1746	-
0	(	O	O	-	0	1483	1526	1728	1746	-
0	eb	O	O	-	0	1483	1526	1728	1746	-
0	.	O	O	-	0	1483	1526	1728	1746	-
0	nabiter	O	O	-	0	1483	1526	1728	1746	-
0	Beifaſ	O	O	-	0	999	1070	1743	1762	-
0	.	O	O	-	0	999	1070	1743	1762	-
0	)	O	O	-	0	999	1070	1743	1762	-
0	nan	O	O	-	0	948	988	1764	1784	-
0	Abg	O	O	-	0	948	988	1764	1784	-
0	.	O	O	-	0	948	988	1764	1784	-
0	Barthold	B-PER	O	Q326005	0	1004	1097	1763	1782	0.26
0	(	O	O	-	0	1108	1140	1764	1784	-
0	fk	O	O	-	0	1108	1140	1764	1784	-
0	.	O	O	-	0	1108	1140	1764	1784	-
0	)	O	O	-	0	1108	1140	1764	1784	-
0	gibt	O	O	-	0	1155	1190	1765	1786	-
0	ſeiner	O	O	-	0	1205	1255	1766	1785	-
0	Freude	O	O	-	0	1271	1330	1766	1786	-
0	üder	O	O	-	0	1347	1385	1766	1784	-
0	die	O	O	-	0	1402	1427	1768	1784	-
0	energiſche	O	O	-	0	1444	1525	1768	1788	-
0	Foͤrderung	O	O	-	0	926	1018	1781	1805	-
0	des	O	O	-	0	1036	1063	1785	1801	-
0	landwirtichaftlichen	O	O	-	0	1080	1247	1785	1806	-
0	Unierrichtsweſenz	O	O	-	0	1265	1417	1787	1808	-
0	durch	O	O	-	0	1435	1479	1789	1808	-
0	den	O	O	-	0	1497	1525	1790	1806	-
0	Miniſter	O	O	-	0	927	1015	1803	1822	-
0	Autdruck	O	O	-	0	1022	1105	1804	1822	-
0	.	O	O	-	0	1022	1105	1804	1822	-
0	nan	O	O	-	0	1137	1246	1806	1826	-
0	Oberflachlich	B-LOC	O	-	0	1137	1246	1806	1826	-
0	ausgebildete	O	O	-	0	1273	1380	1809	1827	-
0	Wanderlekrer	O	O	-	0	1405	1525	1809	1826	-
0	könnten	O	O	-	0	925	992	1824	1841	-
0	keinen	O	O	-	0	1002	1055	1824	1842	-
0	Kutzen	O	O	-	0	1065	1123	1826	1846	-
0	bringen	O	O	-	0	1131	1201	1827	1848	-
0	.	O	O	-	0	1131	1201	1827	1848	-
0	nan	O	O	-	0	1222	1298	1826	1848	-
0	Dagegen	O	O	-	0	1222	1298	1826	1848	-
0	muͤßten	O	O	-	0	1309	1366	1829	1849	-
0	tuͤchtige	O	O	-	0	1367	1444	1829	1850	-
0	Wander	O	O	-	0	1449	1525	1829	1847	-
0	.	O	O	-	0	1449	1525	1829	1847	-
0	lehrer	O	O	-	0	1449	1525	1829	1847	-
0	feſt	O	O	-	0	984	1012	1845	1865	-
0	angeſtelit	O	O	-	0	1022	1101	1846	1865	-
0	werden	O	O	-	0	1111	1177	1847	1864	-
0	.	O	O	-	0	1111	1177	1847	1864	-
0	nan	O	O	-	0	946	985	1865	1886	-
0	Abg	O	O	-	0	946	985	1865	1886	-
0	.	O	O	-	0	946	985	1865	1886	-
0	Wolgaſt	B-PER	O	-	0	1003	1088	1862	1888	-
0	(	O	O	-	0	1104	1160	1867	1887	-
0	Hoſp	O	O	-	0	1104	1160	1867	1887	-
0	.	O	O	-	0	1104	1160	1867	1887	-
0	d	O	O	-	0	1177	1193	1868	1885	-
0	.	O	O	-	0	1177	1193	1868	1885	-
0	fr	O	O	-	0	1208	1228	1868	1888	-
0	.	O	O	-	0	1208	1228	1868	1888	-
0	Vg	O	O	-	0	1238	1285	1868	1890	-
0	.	O	O	-	0	1238	1285	1868	1890	-
0	)	O	O	-	0	1238	1285	1868	1890	-
0	:	O	O	-	0	1238	1285	1868	1890	-
0	Jch	O	O	-	0	1312	1342	1869	1890	-
0	ſchliehe	O	O	-	0	1359	1421	1870	1890	-
0	mich	O	O	-	0	1438	1475	1870	1890	-
0	dem	O	O	-	0	1490	1524	1872	1889	-
0	Wunſche	O	O	-	0	924	999	1885	1903	-
0	des	O	O	-	0	1009	1037	1888	1903	-
0	Abg	O	O	-	0	1047	1087	1887	1907	-
0	.	O	O	-	0	1047	1087	1887	1907	-
0	Johanſſen	O	O	-	0	1098	1186	1887	1908	-
0	an	O	O	-	0	1196	1222	1892	1909	-
0	,	O	O	-	0	1196	1222	1892	1909	-
0	daz	O	O	-	0	1240	1271	1890	1910	-
0	moͤglichſt	O	O	-	0	1286	1362	1890	1911	-
0	bald	O	O	-	0	1373	1409	1892	1908	-
0	ein	O	O	-	0	1420	1446	1893	1908	-
0	Jnſtitut	O	O	-	0	1456	1524	1891	1911	-
0	mr	O	O	-	0	924	951	1910	1925	-
0	Koͤrderung	O	O	-	0	961	1052	1906	1928	-
0	der	O	O	-	0	1064	1090	1908	1924	-
0	Binnenfiſcherei	O	O	-	0	1100	1229	1908	1928	-
0	in	O	O	-	0	1240	1257	1910	1926	-
0	Plön	B-LOC	O	Q497060|Q314461	0	1267	1312	1910	1929	0.82,0.11
0	errichtet	O	O	-	0	1325	1393	1912	1931	-
0	werden	O	O	-	0	1403	1463	1913	1929	-
0	möge	O	O	-	0	1475	1524	1913	1932	-
0	.	O	O	-	0	1475	1524	1913	1932	-
0	nan	O	O	-	0	924	977	1926	1944	-
0	Wenn	O	O	-	0	924	977	1926	1944	-
0	etwa	O	O	-	0	994	1034	1929	1944	-
0	fur	O	O	-	0	1052	1077	1928	1945	-
0	die	O	O	-	0	1094	1119	1928	1945	-
0	Verltegung	O	O	-	0	1136	1227	1928	1950	-
0	der	O	O	-	0	1244	1272	1931	1947	-
0	Jnſtimt	O	O	-	0	1282	1360	1931	1950	-
0	;	O	O	-	0	1282	1360	1931	1950	-
0	in	O	O	-	0	1374	1391	1932	1949	-
0	die	O	O	-	0	1402	1426	1932	1950	-
0	Rade	O	O	-	0	1436	1481	1932	1950	-
0	ron	O	O	-	0	1491	1523	1937	1950	-
0	Berlin	B-LOC	O	Q64	0	924	981	1947	1964	0.59
0	der	O	O	-	0	992	1018	1948	1964	-
0	Gefichterunkt	O	O	-	0	1029	1146	1948	1968	-
0	maßgebend	O	O	-	0	1163	1258	1949	1970	-
0	war	O	O	-	0	1275	1312	1954	1970	-
0	,	O	O	-	0	1275	1312	1954	1970	-
0	daß	O	O	-	0	1329	1359	1951	1972	-
0	dann	O	O	-	0	1375	1418	1953	1970	-
0	die	O	O	-	0	1429	1453	1954	1970	-
0	Herren	O	O	-	0	1463	1523	1954	1972	-
0	vom	O	O	-	0	924	959	1970	1984	-
0	Miniſterium	O	O	-	0	967	1074	1968	1985	-
0	leichter	O	O	-	0	1085	1145	1969	1987	-
0	dabin	O	O	-	0	1156	1203	1970	1989	-
0	gelangen	O	O	-	0	1214	1290	1971	1991	-
0	koͤnnen	O	O	-	0	1300	1365	1971	1992	-
0	,	O	O	-	0	1300	1365	1971	1992	-
0	ſo	O	O	-	0	1382	1400	1973	1992	-
0	könnten	O	O	-	0	1416	1483	1973	1991	-
0	wir	O	O	-	0	1494	1523	1975	1991	-
0	dem	O	O	-	0	924	956	1989	2005	-
0	in	O	O	-	0	968	984	1988	2005	-
0	dieler	O	O	-	0	996	1043	1989	2008	-
0	Allgemeinbeit	O	O	-	0	1053	1172	1989	2010	-
0	nicht	O	O	-	0	1183	1222	1991	2009	-
0	zunimmen	O	O	-	0	1234	1327	1992	2012	-
0	,	O	O	-	0	1234	1327	1992	2012	-
0	denn	O	O	-	0	1343	1383	1994	2010	-
0	dann	O	O	-	0	1399	1441	1995	2011	-
0	könnten	O	O	-	0	1457	1522	1994	2012	-
0	ja	O	O	-	0	924	939	2009	2028	-
0	alle	O	O	-	0	950	980	2009	2025	-
0	derartigen	O	O	-	0	991	1084	2009	2029	-
0	Anitalten	O	O	-	0	1089	1170	2010	2028	-
0	in	O	O	-	0	1182	1198	2011	2028	-
0	der	O	O	-	0	1210	1236	2013	2028	-
0	Raͤbe	O	O	-	0	1246	1291	2012	2029	-
0	von	O	O	-	0	1301	1333	2016	2030	-
0	Berlin	B-LOC	O	Q64	0	1340	1398	2014	2031	0.59
0	untergebracht	O	O	-	0	1409	1522	2016	2034	-
0	werden	O	O	-	0	923	989	2031	2046	-
0	.	O	O	-	0	923	989	2031	2046	-
0	nan	O	O	-	0	1011	1039	2029	2049	-
0	Jch	O	O	-	0	1011	1039	2029	2049	-
0	freue	O	O	-	0	1050	1092	2029	2050	-
0	mich	O	O	-	0	1103	1145	2031	2050	-
0	,	O	O	-	0	1103	1145	2031	2050	-
0	daß	O	O	-	0	1156	1187	2031	2050	-
0	man	O	O	-	0	1198	1234	2036	2048	-
0	ietzt	O	O	-	0	1246	1277	2032	2053	-
0	auch	O	O	-	0	1288	1324	2034	2051	-
0	auf	O	O	-	0	1334	1363	2034	2053	-
0	der	O	O	-	0	1374	1400	2035	2051	-
0	rechten	O	O	-	0	1410	1467	2035	2054	-
0	Seite	O	O	-	0	1475	1522	2035	2053	-
0	fuͤr	O	O	-	0	922	948	2050	2069	-
0	die	O	O	-	0	959	983	2050	2067	-
0	obligatoriſche	O	O	-	0	994	1109	2050	2071	-
0	laͤndliche	O	O	-	0	1119	1194	2051	2071	-
0	Fortbildungsſchule	O	O	-	0	1200	1362	2052	2075	-
0	eintritt	O	O	-	0	1373	1439	2055	2075	-
0	,	O	O	-	0	1373	1439	2055	2075	-
0	waͤhrend	O	O	-	0	1449	1522	2056	2075	-
0	man	O	O	-	0	923	959	2074	2086	-
0	ſich	O	O	-	0	980	1007	2070	2091	-
0	ror	O	O	-	0	1028	1056	2074	2088	-
0	zwei	O	O	-	0	1077	1114	2072	2092	-
0	Jahren	O	O	-	0	1134	1197	2072	2092	-
0	noch	O	O	-	0	1225	1262	2073	2093	-
0	ablebnend	O	O	-	0	1288	1376	2075	2091	-
0	dagegen	O	O	-	0	1400	1469	2077	2097	-
0	ver⸗	O	O	-	0	1490	1522	2080	2094	-
0	hielt	O	O	-	0	1490	1522	2080	2094	-
0	.	O	O	-	0	922	984	2090	2109	-
0	nan	O	O	-	0	996	1026	2090	2111	-
0	Jch	O	O	-	0	996	1026	2090	2111	-
0	kedaure	O	O	-	0	1053	1120	2092	2109	-
0	aber	O	O	-	0	1147	1188	2093	2110	-
0	,	O	O	-	0	1147	1188	2093	2110	-
0	daß	O	O	-	0	1217	1247	2094	2114	-
0	der	O	O	-	0	1274	1299	2094	2111	-
0	Miniſter	O	O	-	0	1327	1402	2095	2113	-
0	ſo	O	O	-	0	1422	1447	2095	2116	-
0	außer⸗	O	O	-	0	1467	1522	2097	2117	-
0	ordentlich	O	O	-	0	1467	1522	2097	2117	-
0	zum	O	O	-	0	1021	1056	2116	2132	-
0	Steppen	O	O	-	0	1072	1149	2112	2132	-
0	geblaſen	O	O	-	0	1166	1242	2106	2133	-
0	.	O	O	-	0	1166	1242	2106	2133	-
0	nan	O	O	-	0	1269	1294	2115	2132	-
0	Er	O	O	-	0	1269	1294	2115	2132	-
0	erkannte	O	O	-	0	1311	1383	2116	2133	-
0	zwar	O	O	-	0	1396	1438	2120	2136	-
0	die	O	O	-	0	1448	1472	2117	2134	-
0	bobe	O	O	-	0	1482	1522	2118	2135	-
0	Bedeutung	O	O	-	0	922	1016	2132	2152	-
0	der	O	O	-	0	1028	1054	2133	2150	-
0	Landwirtſchaftsſchulen	O	O	-	0	1064	1258	2132	2154	-
0	an	O	O	-	0	1274	1301	2139	2156	-
0	,	O	O	-	0	1274	1301	2139	2156	-
0	warnte	O	O	-	0	1318	1379	2138	2153	-
0	aber	O	O	-	0	1393	1430	2138	2154	-
0	dann	O	O	-	0	1440	1482	2138	2156	-
0	ror	O	O	-	0	1493	1521	2142	2156	-
0	einem	O	O	-	0	921	971	2153	2169	-
0	raſchen	O	O	-	0	988	1047	2153	2173	-
0	Vorgeben	O	O	-	0	1065	1148	2153	2175	-
0	zur	O	O	-	0	1166	1193	2158	2175	-
0	Autdebnung	O	O	-	0	1210	1317	2155	2176	-
0	dieſer	O	O	-	0	1336	1384	2157	2175	-
0	Schulen	O	O	-	0	1399	1475	2158	2176	-
0	.	O	O	-	0	1399	1475	2158	2176	-
0	nan	O	O	-	0	1495	1521	2160	2176	-
0	Ea	O	O	-	0	1495	1521	2160	2176	-
0	ſcheint	O	O	-	0	922	980	2173	2194	-
0	,	O	O	-	0	922	980	2173	2194	-
0	ala	O	O	-	0	991	1017	2173	2189	-
0	eb	O	O	-	0	1028	1048	2173	2190	-
0	er	O	O	-	0	1058	1075	2178	2191	-
0	Anaſt	O	O	-	0	1086	1134	2173	2195	-
0	hat	O	O	-	0	1144	1177	2175	2194	-
0	.	O	O	-	0	1144	1177	2175	2194	-
0	daß	O	O	-	0	1193	1223	2175	2195	-
0	es	O	O	-	0	1234	1251	2177	2192	-
0	ibm	O	O	-	0	1262	1294	2176	2193	-
0	an	O	O	-	0	1304	1325	2181	2193	-
0	den	O	O	-	0	1336	1365	2178	2194	-
0	Geldbeutel	O	O	-	0	1376	1470	2178	2196	-
0	gebt	O	O	-	0	1480	1521	2181	2200	-
0	.	O	O	-	0	1480	1521	2181	2200	-
0	nan	O	O	-	0	921	974	2192	2210	-
0	Wenn	O	O	-	0	921	974	2192	2210	-
0	der	O	O	-	0	992	1018	2195	2211	-
0	Miniſter	O	O	-	0	1035	1110	2194	2213	-
0	weiter	O	O	-	0	1125	1179	2195	2213	-
0	meint	O	O	-	0	1196	1249	2197	2217	-
0	,	O	O	-	0	1196	1249	2197	2217	-
0	die	O	O	-	0	1266	1291	2197	2213	-
0	laͤndlichen	O	O	-	0	1304	1390	2197	2215	-
0	Bortbildungs	O	O	-	0	1400	1521	2198	2220	-
0	.	O	O	-	0	1400	1521	2198	2220	-
0	ſchulen	O	O	-	0	1400	1521	2198	2220	-
0	ſollten	O	O	-	0	990	1045	2214	2235	-
0	nur	O	O	-	0	1062	1093	2219	2232	-
0	zur	O	O	-	0	1109	1137	2219	2235	-
0	Befeſtigung	O	O	-	0	1147	1249	2216	2237	-
0	und	O	O	-	0	1262	1294	2218	2234	-
0	Erweiterung	O	O	-	0	1305	1415	2217	2239	-
0	des	O	O	-	0	1426	1453	2220	2236	-
0	Schul	O	O	-	0	1463	1520	2220	2238	-
0	.	O	O	-	0	1463	1520	2220	2238	-
0	winent	O	O	-	0	1463	1520	2220	2238	-
0	dienen	O	O	-	0	1000	1060	2235	2256	-
0	,	O	O	-	0	1000	1060	2235	2256	-
0	ſo	O	O	-	0	1077	1094	2236	2255	-
0	iſt	O	O	-	0	1112	1130	2236	2256	-
0	dab	O	O	-	0	1147	1177	2237	2253	-
0	rerkebrt	O	O	-	0	1194	1267	2233	2254	-
0	.	O	O	-	0	1194	1267	2233	2254	-
0	nan	O	O	-	0	1288	1330	2238	2255	-
0	Nach	O	O	-	0	1288	1330	2238	2255	-
0	meinen	O	O	-	0	1347	1407	2239	2257	-
0	Unterrichts	O	O	-	0	1421	1521	2240	2260	-
0	.	O	O	-	0	1421	1521	2240	2260	-
0	erfabrungen	O	O	-	0	1421	1521	2240	2260	-
0	müiſen	O	O	-	0	1042	1114	2256	2276	-
0	wir	O	O	-	0	1134	1176	2257	2277	-
0	,	O	O	-	0	1134	1176	2257	2277	-
0	wenn	O	O	-	0	1194	1247	2260	2275	-
0	wir	O	O	-	0	1267	1302	2258	2276	-
0	Jntereſſe	O	O	-	0	1319	1418	2258	2280	-
0	bei	O	O	-	0	1438	1468	2261	2278	-
0	der	O	O	-	0	1489	1521	2263	2279	-
0	Jugend	O	O	-	0	921	998	2275	2297	-
0	erwecken	O	O	-	0	1014	1102	2276	2294	-
0	wollen	O	O	-	0	1118	1196	2278	2297	-
0	,	O	O	-	0	1118	1196	2278	2297	-
0	in	O	O	-	0	1212	1231	2278	2295	-
0	erſter	O	O	-	0	1247	1302	2279	2297	-
0	Linie	O	O	-	0	1312	1366	2279	2297	-
0	an	O	O	-	0	1378	1403	2284	2298	-
0	den	O	O	-	0	1414	1449	2282	2298	-
0	Beruf	O	O	-	0	1459	1521	2282	2302	-
0	der	O	O	-	0	921	952	2297	2313	-
0	Schuͤler	O	O	-	0	962	1043	2295	2316	-
0	anknupfen	O	O	-	0	1053	1166	2297	2317	-
0	.	O	O	-	0	1053	1166	2297	2317	-
0	nan	O	O	-	0	1181	1224	2298	2319	-
0	(	O	O	-	0	1181	1224	2298	2319	-
0	Sehr	O	O	-	0	1181	1224	2298	2319	-
0	richtig	O	O	-	0	1225	1303	2300	2320	-
0	!	O	O	-	0	1225	1303	2300	2320	-
0	lintes	O	O	-	0	1313	1366	2300	2321	-
0	.	O	O	-	0	1313	1366	2300	2321	-
0	)	O	O	-	0	1313	1366	2300	2321	-
0	nan	O	O	-	0	1384	1421	2301	2319	-
0	Das	O	O	-	0	1384	1421	2301	2319	-
0	muß	O	O	-	0	1432	1469	2303	2322	-
0	beim	O	O	-	0	1479	1519	2303	2320	-
0	Rechenunterricht	O	O	-	0	920	1061	2316	2336	-
0	geichehen	O	O	-	0	1071	1155	2318	2339	-
0	,	O	O	-	0	1071	1155	2318	2339	-
0	et	O	O	-	0	1165	1186	2320	2336	-
0	muß	O	O	-	0	1203	1246	2319	2339	-
0	auch	O	O	-	0	1263	1303	2320	2340	-
0	der	O	O	-	0	1322	1353	2322	2338	-
0	Hauptſtoff	O	O	-	0	1363	1475	2321	2342	-
0	des	O	O	-	0	1487	1519	2325	2341	-
0	Lefebuchs	O	O	-	0	920	1019	2338	2356	-
0	ſich	O	O	-	0	1038	1071	2338	2358	-
0	an	O	O	-	0	1090	1115	2343	2355	-
0	den	O	O	-	0	1136	1170	2339	2357	-
0	praktiſchen	O	O	-	0	1187	1300	2340	2361	-
0	Beruf	O	O	-	0	1318	1381	2341	2363	-
0	anſchlieben	O	O	-	0	1397	1519	2343	2364	-
0	.	O	O	-	0	1397	1519	2343	2364	-
0	nan	O	O	-	0	919	1006	2357	2377	-
0	(	O	O	-	0	919	1006	2357	2377	-
0	Lebbafter	O	O	-	0	919	1006	2357	2377	-
0	Beifall	O	O	-	0	1017	1077	2358	2377	-
